WB_id,consensus_module,consensus_strength,chemical,logFC,FDR,is_detected,direction
WBGene00011673,1,0.6,PFEESA,8.69460563061932,2.22363891573874e-27,True,up
WBGene00010904,1,0.9666666666666667,PFEESA,3.94808038115645,1.1388696446995599e-26,True,up
WBGene00019515,1,0.9333333333333333,PFEESA,5.66983552654927,1.57224903843005e-25,True,up
WBGene00000372,1,0.9666666666666667,PFEESA,11.2889282243444,2.2709952763555202e-25,True,up
WBGene00018913,1,1.0,PFEESA,12.9735142626813,3.72512274945406e-24,True,up
WBGene00003995,1,0.9666666666666667,PFEESA,3.66337142464273,1.45451352665183e-23,True,up
WBGene00021567,1,1.0,PFEESA,13.4560343151679,1.4877577916309802e-23,True,up
WBGene00018206,1,0.9666666666666667,PFEESA,4.26568400799428,2.59914519363767e-23,True,up
WBGene00017244,1,0.9666666666666667,PFEESA,3.22304277401423,2.6039702769741097e-22,True,up
WBGene00002260,1,0.9,PFEESA,4.69560152250387,8.78442162678599e-22,True,up
WBGene00000412,1,0.9666666666666667,PFEESA,4.28723770502275,6.67002930820079e-21,True,up
WBGene00011800,1,0.9666666666666667,PFEESA,4.33608971794802,9.72680147924069e-20,True,up
WBGene00008043,1,0.9666666666666667,PFEESA,3.07476203710758,1.7753379572102e-17,True,up
WBGene00010470,1,0.9333333333333333,PFEESA,3.36476597116697,2.69218480251553e-17,True,up
WBGene00007331,1,1.0,PFEESA,-2.09354408289218,4.18430222876385e-17,True,down
WBGene00022261,1,0.9666666666666667,PFEESA,2.96077432885324,1.5220302433157001e-16,True,up
WBGene00270321,1,0.9666666666666667,PFEESA,3.65075842395501,1.84944947348244e-16,True,up
WBGene00044811,1,0.9333333333333333,PFEESA,3.19241686380279,1.8632614451014799e-16,True,up
WBGene00022076,1,1.0,PFEESA,-2.34341470949641,7.37484878436878e-15,True,down
WBGene00011676,1,1.0,PFEESA,1.77324372329176,1.9042561483503602e-14,True,up
WBGene00007364,1,0.9666666666666667,PFEESA,6.44649419695036,5.99937809942214e-14,True,up
WBGene00015449,1,1.0,PFEESA,2.53203728583332,7.82901663211715e-14,True,up
WBGene00016425,1,0.9666666666666667,PFEESA,2.65467719467643,1.12761086301284e-13,True,up
WBGene00004003,1,0.9666666666666667,PFEESA,1.68990523161833,2.47756871492906e-13,True,up
WBGene00016340,1,0.9666666666666667,PFEESA,5.41876747270703,1.31370659357725e-12,True,up
WBGene00044212,1,0.9666666666666667,PFEESA,3.44707636937355,1.45656031509433e-12,True,up
WBGene00017641,1,0.9666666666666667,PFEESA,1.25929055360194,2.63027886611e-12,True,up
WBGene00019730,1,1.0,PFEESA,-1.53094252734203,2.7584784635961897e-12,True,down
WBGene00015087,1,0.9666666666666667,PFEESA,1.39473104894987,8.42866413923392e-12,True,up
WBGene00020592,1,0.9666666666666667,PFEESA,1.01277209798974,1.1523748957626399e-11,True,up
WBGene00007565,1,1.0,PFEESA,-2.80493385321336,1.1745737553708199e-11,True,down
WBGene00009393,1,0.9666666666666667,PFEESA,0.991926900867751,1.3531392330402799e-11,True,up
WBGene00003868,1,0.9666666666666667,PFEESA,0.94382295855398,1.3531392330402799e-11,True,up
WBGene00012251,1,1.0,PFEESA,-1.28081584804207,1.4900728232245e-11,True,down
WBGene00006636,1,1.0,PFEESA,-0.970558719202267,2.3480610981719896e-11,True,down
WBGene00004810,1,0.9,PFEESA,2.68827842254431,2.7116834442168298e-11,True,up
WBGene00004093,1,1.0,PFEESA,2.01521935259305,4.25940601189607e-11,True,up
WBGene00013294,1,0.9666666666666667,PFEESA,3.57293228539248,4.68851989375122e-11,True,up
WBGene00009259,1,0.6666666666666666,PFEESA,0.654181017913842,4.95959848727004e-11,True,up
WBGene00019968,1,0.6,PFEESA,3.16138998133801,5.4195888338023695e-11,True,up
WBGene00012910,1,0.9666666666666667,PFEESA,3.20326796980892,5.474201769114229e-11,True,up
WBGene00004990,1,0.9,PFEESA,-0.802558095002708,6.12802575277232e-11,True,down
WBGene00235133,1,0.9333333333333333,PFEESA,3.65067121789692,7.02598365768557e-11,True,up
WBGene00011539,1,0.8666666666666667,PFEESA,2.78734014501463,7.054045798132189e-11,True,up
WBGene00018921,1,1.0,PFEESA,1.90698627667635,1.1370937800464001e-10,True,up
WBGene00019886,1,0.9666666666666667,PFEESA,5.86597726645629,1.32223743642724e-10,True,up
WBGene00018333,1,0.9333333333333333,PFEESA,2.12334187334056,1.35647370456116e-10,True,up
WBGene00004809,1,0.9666666666666667,PFEESA,0.782342121573592,1.3665045553197701e-10,True,up
WBGene00018353,1,0.9666666666666667,PFEESA,3.21377964086745,1.67930712890788e-10,True,up
WBGene00019057,1,0.9666666666666667,PFEESA,1.15467342742428,1.78682100554987e-10,True,up
WBGene00194902,1,0.9666666666666667,PFEESA,3.73610723934285,3.40369409707147e-10,True,up
WBGene00007297,1,0.9666666666666667,PFEESA,1.94504380415815,3.64376714115442e-10,True,up
WBGene00002008,1,1.0,PFEESA,0.800825496531986,4.15195707998837e-10,True,up
WBGene00006718,1,0.9666666666666667,PFEESA,1.3697548136197,5.50614040679744e-10,True,up
WBGene00007946,1,0.9666666666666667,PFEESA,3.8556950231194,5.93799590059942e-10,True,up
WBGene00017214,1,0.8666666666666667,PFEESA,3.77373658068492,5.98931961704991e-10,True,up
WBGene00016763,1,1.0,PFEESA,1.02920997596574,6.270529264712811e-10,True,up
WBGene00013019,1,0.9666666666666667,PFEESA,1.09428356228658,6.77296163628867e-10,True,up
WBGene00009048,1,0.9,PFEESA,-1.47668304371706,8.486417046855671e-10,True,down
WBGene00007650,1,0.9,PFEESA,-0.599223653796698,9.26415288891764e-10,True,down
WBGene00008874,1,0.9666666666666667,PFEESA,2.10545306796019,9.47279100638135e-10,True,up
WBGene00007073,1,0.8666666666666667,PFEESA,1.53143605721945,9.83951086622201e-10,True,up
WBGene00007132,1,0.9666666666666667,PFEESA,3.44732883388472,1.1015374467716701e-09,True,up
WBGene00195177,1,0.9333333333333333,PFEESA,2.84657547516727,1.2182677262349402e-09,True,up
WBGene00009165,1,1.0,PFEESA,1.0708402731248,1.26326884434449e-09,True,up
WBGene00010238,1,1.0,PFEESA,1.49921070073558,1.2754309678315501e-09,True,up
WBGene00016190,1,1.0,PFEESA,0.990958166028346,1.4501149829739802e-09,True,up
WBGene00004001,1,0.9666666666666667,PFEESA,1.1544964239693,1.48844611470121e-09,True,up
WBGene00011675,1,0.9333333333333333,PFEESA,2.94538471370875,1.7672743679372e-09,True,up
WBGene00020938,1,1.0,PFEESA,-1.78040567473249,1.7775510832426102e-09,True,down
WBGene00008519,1,1.0,PFEESA,1.73961337423825,1.8015667420642602e-09,True,up
WBGene00009077,1,0.6,PFEESA,3.21099336288824,1.8370269602603503e-09,True,up
WBGene00015829,1,0.9666666666666667,PFEESA,2.60018884481514,1.9158406653761503e-09,True,up
WBGene00045457,1,0.9666666666666667,PFEESA,4.0347273354104,2.0080819504517103e-09,True,up
WBGene00002249,1,1.0,PFEESA,0.438965633989576,2.4251475202474103e-09,True,up
WBGene00000216,1,0.9666666666666667,PFEESA,0.526882568585308,3.93628352870839e-09,True,up
WBGene00018912,1,0.9666666666666667,PFEESA,4.31663941302231,4.2273357262602505e-09,True,up
WBGene00016717,1,0.9666666666666667,PFEESA,1.22497433458105,4.63722009485167e-09,True,up
WBGene00086560,1,0.9333333333333333,PFEESA,3.37560240098318,5.80461478784032e-09,True,up
WBGene00019619,1,0.7,PFEESA,-1.72815742102032,6.810652541654781e-09,True,down
WBGene00044663,1,0.9666666666666667,PFEESA,2.10796541286631,7.75850548613951e-09,True,up
WBGene00017818,1,1.0,PFEESA,-1.17360994467433,8.409594199715781e-09,True,down
WBGene00022548,1,0.9666666666666667,PFEESA,2.57084825288956,1.48331448920733e-08,True,up
WBGene00009394,1,1.0,PFEESA,0.590642037220645,1.53976767241424e-08,True,up
WBGene00021566,1,1.0,PFEESA,3.59284260134185,1.7098770627732e-08,True,up
WBGene00012091,1,0.9666666666666667,PFEESA,3.68652031071391,2.09698117089541e-08,True,up
WBGene00086568,1,0.9666666666666667,PFEESA,3.1910101846072,2.20585547355318e-08,True,up
WBGene00022546,1,0.8,PFEESA,2.59448461459542,2.36414818637014e-08,True,up
WBGene00008654,1,0.9666666666666667,PFEESA,-0.925975728270359,2.47861379762119e-08,True,down
WBGene00020637,1,0.9,PFEESA,3.64197021583778,2.96812293498965e-08,True,up
WBGene00009706,1,0.9666666666666667,PFEESA,-3.03014111453864,3.13000734896807e-08,True,down
WBGene00008099,1,0.9333333333333333,PFEESA,1.43279022666451,3.49030626092789e-08,True,up
WBGene00007655,1,0.9666666666666667,PFEESA,3.36125133606524,3.69120775474226e-08,True,up
WBGene00004999,1,1.0,PFEESA,-0.716874930005714,4.48327105483231e-08,True,down
WBGene00001090,1,1.0,PFEESA,0.538542539002847,4.59217061111111e-08,True,up
WBGene00009255,1,1.0,PFEESA,4.25561913295493,5.52153421072651e-08,True,up
WBGene00008507,1,0.9666666666666667,PFEESA,3.08621620849596,7.88774359143232e-08,True,up
WBGene00020128,1,0.8666666666666667,PFEESA,1.46084380499836,8.12971055460208e-08,True,up
WBGene00021081,1,0.9666666666666667,PFEESA,3.33434672690489,8.16158780207675e-08,True,up
WBGene00015224,1,0.9666666666666667,PFEESA,2.70281991199549,8.22015864898554e-08,True,up
WBGene00008810,1,0.9666666666666667,PFEESA,2.17679107342994,9.38824582865046e-08,True,up
WBGene00044207,1,0.9666666666666667,PFEESA,2.90676337077854,9.85318383097415e-08,True,up
WBGene00008858,1,0.9666666666666667,PFEESA,2.37246675309647,9.85318383097415e-08,True,up
WBGene00001753,1,0.8666666666666667,PFEESA,2.366089660506,1.153163969325e-07,True,up
WBGene00015455,1,0.9666666666666667,PFEESA,1.66734883375878,1.27070515565009e-07,True,up
WBGene00003091,1,1.0,PFEESA,1.30604333165531,1.33453753180874e-07,True,up
WBGene00015223,1,0.8666666666666667,PFEESA,3.08426281478819,1.451895061685e-07,True,up
WBGene00000783,1,0.9666666666666667,PFEESA,0.721038378854366,1.46440460104942e-07,True,up
WBGene00020457,1,0.9666666666666667,PFEESA,0.7662638006297,1.70279777614406e-07,True,up
WBGene00004986,1,1.0,PFEESA,-0.869739999683853,1.74862326312902e-07,True,down
WBGene00044707,1,0.9666666666666667,PFEESA,2.9874595114593,1.93932311148992e-07,True,up
WBGene00016022,1,0.8666666666666667,PFEESA,0.963924547315577,1.94721179858758e-07,True,up
WBGene00003233,1,0.6333333333333333,PFEESA,-0.531465309913796,1.99438561797132e-07,True,down
WBGene00009898,1,0.9666666666666667,PFEESA,3.48131931122795,2.00711054545134e-07,True,up
WBGene00016450,1,1.0,PFEESA,-0.816270492915813,2.09703310920425e-07,True,down
WBGene00008302,1,0.9333333333333333,PFEESA,3.09996042138383,2.26739072734038e-07,True,up
WBGene00018646,1,0.9666666666666667,PFEESA,1.31326064468279,2.29223955237792e-07,True,up
WBGene00021518,1,1.0,PFEESA,1.0244626231503,2.29727890994797e-07,True,up
WBGene00045415,1,0.6,PFEESA,2.8224594427731,2.65371812787318e-07,True,up
WBGene00045401,1,0.9666666666666667,PFEESA,3.3916161930733,2.65484041745269e-07,True,up
WBGene00010004,1,0.5666666666666667,PFEESA,2.54513190965535,2.79212588041554e-07,True,up
WBGene00045393,1,0.9666666666666667,PFEESA,2.87294664062356,3.0179700176443e-07,True,up
WBGene00013035,1,1.0,PFEESA,-0.578399420657944,3.82700971517958e-07,True,down
WBGene00195165,1,0.9666666666666667,PFEESA,3.1965144233231,3.88442360699652e-07,True,up
WBGene00009796,1,0.8666666666666667,PFEESA,0.741345354709728,4.29367366264518e-07,True,up
WBGene00015100,1,0.9666666666666667,PFEESA,1.6580005975807,4.93122005644773e-07,True,up
WBGene00008425,1,1.0,PFEESA,-1.02717650396846,5.06121773317976e-07,True,down
WBGene00011407,1,0.9666666666666667,PFEESA,-1.38853192618169,5.36164387040041e-07,True,down
WBGene00007131,1,0.8666666666666667,PFEESA,2.88787000884452,5.52868947956657e-07,True,up
WBGene00007674,1,0.8666666666666667,PFEESA,2.8624493066812,5.66763599639393e-07,True,up
WBGene00021873,1,0.9,PFEESA,-1.7799215577345,7.06168265148682e-07,True,down
WBGene00007660,1,0.9666666666666667,PFEESA,3.19125496515803,7.79506225724508e-07,True,up
WBGene00012822,1,0.9666666666666667,PFEESA,2.39866481086776,8.10849247815825e-07,True,up
WBGene00044468,1,0.9666666666666667,PFEESA,0.947757373421977,8.21007249081369e-07,True,up
WBGene00018354,1,0.9666666666666667,PFEESA,1.5098787387251,8.9089879422189e-07,True,up
WBGene00010123,1,1.0,PFEESA,-2.31011705239977,9.31203882271282e-07,True,down
WBGene00008634,1,0.9666666666666667,PFEESA,-1.04229113052229,9.36756795149296e-07,True,down
WBGene00008793,1,1.0,PFEESA,-1.49275067061974,9.36756795149296e-07,True,down
WBGene00011207,1,0.9333333333333333,PFEESA,1.01637568813167,9.47746350052702e-07,True,up
WBGene00020082,1,1.0,PFEESA,-0.397744322707375,1.18252042775869e-06,True,down
WBGene00020989,1,1.0,PFEESA,0.637394708265159,1.20808470627627e-06,True,up
WBGene00016555,1,0.8666666666666667,PFEESA,0.998524944942333,1.26080982166392e-06,True,up
WBGene00013176,1,1.0,PFEESA,0.54008592861191,1.33154821412205e-06,True,up
WBGene00219493,1,0.9333333333333333,PFEESA,3.12148303390245,1.48024647742809e-06,True,up
WBGene00194646,1,0.9666666666666667,PFEESA,2.81396454677507,1.4810432653395e-06,True,up
WBGene00009061,1,0.9666666666666667,PFEESA,3.26598394671297,1.53524395741432e-06,True,up
WBGene00194645,1,0.9666666666666667,PFEESA,2.45718415779672,1.65734806854835e-06,True,up
WBGene00018345,1,0.9666666666666667,PFEESA,3.50581336613506,1.71841422907897e-06,True,up
WBGene00006735,1,1.0,PFEESA,0.401976200917702,1.72445669736443e-06,True,up
WBGene00012456,1,1.0,PFEESA,1.85824815790288,1.72664637738502e-06,True,up
WBGene00044073,1,0.5333333333333333,PFEESA,1.10557835204865,1.76765680520591e-06,True,up
WBGene00010206,1,0.9666666666666667,PFEESA,3.27769014406866,2.09238691449249e-06,True,up
WBGene00007404,1,0.5,PFEESA,-1.7398163247074,2.44785341227197e-06,True,down
WBGene00020358,1,0.8666666666666667,PFEESA,1.32703001973411,2.59303979317107e-06,True,up
WBGene00012293,1,0.9666666666666667,PFEESA,2.63433666969459,2.8319614316266e-06,True,up
WBGene00022028,1,0.6666666666666666,PFEESA,1.42617774404226,3.20313293108524e-06,True,up
WBGene00016144,1,1.0,PFEESA,0.469254700456917,3.35108358222852e-06,True,up
WBGene00009526,1,0.9666666666666667,PFEESA,2.27099454670669,3.52527130252058e-06,True,up
WBGene00000784,1,0.5,PFEESA,-0.728723300371048,3.85131061055908e-06,True,down
WBGene00007659,1,0.9666666666666667,PFEESA,3.01810649758161,4.65072437974227e-06,True,up
WBGene00019089,1,0.9666666666666667,PFEESA,3.17197622508695,4.91179716424137e-06,True,up
WBGene00007656,1,0.9666666666666667,PFEESA,3.34376282883776,5.21044892729135e-06,True,up
WBGene00015828,1,0.9666666666666667,PFEESA,2.61578543068164,5.24429214945271e-06,True,up
WBGene00044014,1,0.9666666666666667,PFEESA,2.62383634222861,5.52415952699884e-06,True,up
WBGene00012400,1,0.9666666666666667,PFEESA,2.37438767638334,5.70444949705764e-06,True,up
WBGene00003828,1,1.0,PFEESA,-0.98010386341569,5.71842765590558e-06,True,down
WBGene00008267,1,0.9666666666666667,PFEESA,2.86861820841394,6.4697925277151e-06,True,up
WBGene00015887,1,1.0,PFEESA,0.606380492942261,7.37491544018512e-06,True,up
WBGene00021768,1,0.8666666666666667,PFEESA,1.60627632264471,7.51004518764932e-06,True,up
WBGene00044237,1,0.9666666666666667,PFEESA,2.65628374381476,7.70241993812474e-06,True,up
WBGene00045416,1,0.9666666666666667,PFEESA,1.84837515813852,8.17173778778944e-06,True,up
WBGene00009396,1,0.9,PFEESA,0.485622693616927,8.67678683497642e-06,True,up
WBGene00010471,1,0.9666666666666667,PFEESA,-0.362137031928222,8.91403426795977e-06,True,down
WBGene00001754,1,0.9666666666666667,PFEESA,0.986219265515118,9.76470292287689e-06,True,up
WBGene00002137,1,1.0,PFEESA,-0.319938159810418,1.0143235095323e-05,True,down
WBGene00008538,1,1.0,PFEESA,-1.38646122902492,1.04911077346067e-05,True,down
WBGene00015050,1,1.0,PFEESA,-0.764932710142813,1.09206567461197e-05,True,down
WBGene00021179,1,0.9666666666666667,PFEESA,3.19015347074994,1.22497902476016e-05,True,up
WBGene00016424,1,0.9666666666666667,PFEESA,1.22467730361436,1.28859517561752e-05,True,up
WBGene00000972,1,1.0,PFEESA,1.29447978218347,1.3926928638551e-05,True,up
WBGene00021193,1,0.8,PFEESA,1.89193579950223,1.45394104417218e-05,True,up
WBGene00009450,1,1.0,PFEESA,0.611904048463876,1.45394104417218e-05,True,up
WBGene00010660,1,0.8666666666666667,PFEESA,0.601037432522888,1.47601015414794e-05,True,up
WBGene00017024,1,0.9666666666666667,PFEESA,3.24488486417719,1.48782173951936e-05,True,up
WBGene00007183,1,0.9666666666666667,PFEESA,2.55141455227985,1.70254130415136e-05,True,up
WBGene00020357,1,0.9666666666666667,PFEESA,2.59915617565221,1.72163635126955e-05,True,up
WBGene00016610,1,0.9,PFEESA,0.519037877802948,1.72163635126955e-05,True,up
WBGene00016957,1,1.0,PFEESA,-0.707112909139487,1.84803958118879e-05,True,down
WBGene00304201,1,1.0,PFEESA,2.13533071726337,1.90324656089391e-05,True,up
WBGene00010034,1,1.0,PFEESA,-2.22176196063954,1.92303966477332e-05,True,down
WBGene00077684,1,0.9666666666666667,PFEESA,2.8663103585587,1.94849581652965e-05,True,up
WBGene00000022,1,0.9666666666666667,PFEESA,0.494804166610613,2.14583200417622e-05,True,up
WBGene00012726,1,0.9666666666666667,PFEESA,2.44153426990909,2.19259690170626e-05,True,up
WBGene00008296,1,0.8666666666666667,PFEESA,0.895237297786063,2.19259690170626e-05,True,up
WBGene00020227,1,0.9,PFEESA,2.95194454517303,2.26127207184214e-05,True,up
WBGene00018708,1,0.9666666666666667,PFEESA,-1.23190458895439,2.33848065154165e-05,True,down
WBGene00008301,1,0.9666666666666667,PFEESA,2.7797569463277,2.39831127980959e-05,True,up
WBGene00022497,1,0.6333333333333333,PFEESA,1.44074061288808,2.40082703350379e-05,True,up
WBGene00022549,1,0.8666666666666667,PFEESA,0.701287019690959,2.48422578004443e-05,True,up
WBGene00015382,1,0.9666666666666667,PFEESA,0.962662875526914,2.54945638723972e-05,True,up
WBGene00019100,1,0.9666666666666667,PFEESA,1.19063052551227,2.62782539529024e-05,True,up
WBGene00017332,1,0.9,PFEESA,-1.32075154266133,2.67564061187186e-05,True,down
WBGene00000786,1,1.0,PFEESA,-0.688131014122299,2.75509842032954e-05,True,down
WBGene00015227,1,0.9666666666666667,PFEESA,3.09228480590319,2.88524549755608e-05,True,up
WBGene00011821,1,1.0,PFEESA,-0.788633743154041,3.04360340843504e-05,True,down
WBGene00016769,1,1.0,PFEESA,0.534213334106208,3.06808048697092e-05,True,up
WBGene00019058,1,1.0,PFEESA,0.968322842694036,3.42544754266454e-05,True,up
WBGene00013284,1,1.0,PFEESA,0.557133071856122,4.08327876269587e-05,True,up
WBGene00015225,1,0.9666666666666667,PFEESA,3.06522459307244,4.226542426522e-05,True,up
WBGene00013587,1,1.0,PFEESA,-0.848674163948544,4.24001868124056e-05,True,down
WBGene00015226,1,0.9666666666666667,PFEESA,2.23088825858044,4.50219534788041e-05,True,up
WBGene00014046,1,0.9666666666666667,PFEESA,1.83761165161368,4.64329451304667e-05,True,up
WBGene00004172,1,0.9666666666666667,PFEESA,0.418375678021975,4.73693214084111e-05,True,up
WBGene00012664,1,1.0,PFEESA,-2.39167241762801,5.57649497738111e-05,True,down
WBGene00007661,1,0.9666666666666667,PFEESA,2.53139164490439,5.86628710931376e-05,True,up
WBGene00022125,1,0.9666666666666667,PFEESA,0.775134393410474,6.57669828366666e-05,True,up
